metric,level,mean,std,count,min,max,question_id,concept_score_raw_mean,concept_score_raw_std,concept_score_raw_count,coherence_raw_mean,coherence_raw_std,coherence_raw_count,relevance_raw_mean,relevance_raw_std,relevance_raw_count,model,concept,coef,layer,steering_type,steering_direction,n_per_question,total_samples
concept_score_raw,overall,56.73973253902984,34.46640410731756,100.0,1.8213683274664403e-06,95.88781444256088,,,,,,,,,,,,,,,,,,
coherence_raw,overall,92.1469508081737,2.9021535055030916,100.0,85.16739193587298,99.98164547974189,,,,,,,,,,,,,,,,,,
relevance_raw,overall,99.89338662290888,0.9449383713218013,100.0,90.56537588602755,99.99999999807355,,,,,,,,,,,,,,,,,,
,,,,,,,media_centric_0,88.39095470822464,0.0,1.0,92.43087174237776,0.0,1.0,99.9999899732372,0.0,1.0,,,,,,,,
,,,,,,,media_centric_1,72.96112116002602,0.0,1.0,92.42995328997222,0.0,1.0,99.99999991724259,0.0,1.0,,,,,,,,
,,,,,,,media_centric_2,87.83650789702187,0.0,1.0,94.99116448061675,0.0,1.0,99.99999985741005,0.0,1.0,,,,,,,,
,,,,,,,media_centric_3,15.31252573109769,0.0,1.0,89.44432200502402,0.0,1.0,99.99999992764492,0.0,1.0,,,,,,,,
,,,,,,,media_centric_4,0.7022908101824477,0.0,1.0,94.2488656638264,0.0,1.0,99.99999823348895,0.0,1.0,,,,,,,,
,,,,,,,media_centric_5,88.38092066845766,0.0,1.0,95.01287924929083,0.0,1.0,99.9999998906617,0.0,1.0,,,,,,,,
,,,,,,,media_centric_6,30.520706386634377,0.0,1.0,95.01759831316582,0.0,1.0,99.99998844334146,0.0,1.0,,,,,,,,
,,,,,,,media_centric_7,86.90786290247148,0.0,1.0,90.70760061002592,0.0,1.0,99.99996029945682,0.0,1.0,,,,,,,,
,,,,,,,media_centric_8,5.3703127898619565,0.0,1.0,92.45823068713884,0.0,1.0,99.99999964995233,0.0,1.0,,,,,,,,
,,,,,,,media_centric_9,35.48829862556185,0.0,1.0,94.80559628631192,0.0,1.0,99.99989244261619,0.0,1.0,,,,,,,,
,,,,,,,media_centric_10,67.83700958858509,0.0,1.0,91.56624004687195,0.0,1.0,99.99999916133191,0.0,1.0,,,,,,,,
,,,,,,,media_centric_11,15.618873532251408,0.0,1.0,90.00027166242248,0.0,1.0,99.99994863268408,0.0,1.0,,,,,,,,
,,,,,,,media_centric_12,86.29762233355191,0.0,1.0,90.10028364517125,0.0,1.0,99.99997603583422,0.0,1.0,,,,,,,,
,,,,,,,media_centric_13,2.099133669169287e-06,0.0,1.0,94.75765218513897,0.0,1.0,99.99999959639945,0.0,1.0,,,,,,,,
,,,,,,,media_centric_14,14.576925240910912,0.0,1.0,94.94287656173503,0.0,1.0,99.99999993970178,0.0,1.0,,,,,,,,
,,,,,,,media_centric_15,94.97180263468083,0.0,1.0,93.37655140086497,0.0,1.0,99.99999619541232,0.0,1.0,,,,,,,,
,,,,,,,media_centric_16,0.008785551046598178,0.0,1.0,94.3979255868351,0.0,1.0,99.99999968462525,0.0,1.0,,,,,,,,
,,,,,,,media_centric_17,3.0347574919766345,0.0,1.0,90.24196847258065,0.0,1.0,98.81039936520551,0.0,1.0,,,,,,,,
,,,,,,,media_centric_18,34.87617672449878,0.0,1.0,85.16739193587298,0.0,1.0,90.56537588602755,0.0,1.0,,,,,,,,
,,,,,,,media_centric_19,86.15036630949442,0.0,1.0,94.07150530329697,0.0,1.0,99.99999303725808,0.0,1.0,,,,,,,,
,,,,,,,media_centric_20,88.35402434195761,0.0,1.0,94.38347392884971,0.0,1.0,99.99998067179628,0.0,1.0,,,,,,,,
,,,,,,,media_centric_21,0.04834407509478696,0.0,1.0,94.5055369906224,0.0,1.0,99.99999523782631,0.0,1.0,,,,,,,,
,,,,,,,media_centric_22,17.500022272067532,0.0,1.0,91.55756081742125,0.0,1.0,99.99999545651634,0.0,1.0,,,,,,,,
,,,,,,,media_centric_23,40.62011281816289,0.0,1.0,87.5347431789388,0.0,1.0,99.99721722003007,0.0,1.0,,,,,,,,
,,,,,,,media_centric_24,88.99888243829947,0.0,1.0,90.89221354022456,0.0,1.0,99.99999464033324,0.0,1.0,,,,,,,,
,,,,,,,media_centric_25,85.89747435043503,0.0,1.0,90.00449429516856,0.0,1.0,99.99999925560839,0.0,1.0,,,,,,,,
,,,,,,,media_centric_26,36.7829739452451,0.0,1.0,94.75012007851187,0.0,1.0,99.99998856836048,0.0,1.0,,,,,,,,
,,,,,,,media_centric_27,82.10748366521501,0.0,1.0,89.76733561670879,0.0,1.0,99.9986818616827,0.0,1.0,,,,,,,,
,,,,,,,media_centric_28,90.00734324620834,0.0,1.0,95.12119527562356,0.0,1.0,99.99999992933984,0.0,1.0,,,,,,,,
,,,,,,,media_centric_29,0.0019508795231243546,0.0,1.0,94.99613819716573,0.0,1.0,99.99999999396206,0.0,1.0,,,,,,,,
,,,,,,,media_centric_30,88.54122130853433,0.0,1.0,95.51026446721232,0.0,1.0,99.9999999700886,0.0,1.0,,,,,,,,
,,,,,,,media_centric_31,47.64593004993337,0.0,1.0,93.1011853766882,0.0,1.0,99.99999766495347,0.0,1.0,,,,,,,,
,,,,,,,media_centric_32,78.26412279478173,0.0,1.0,86.3562692832677,0.0,1.0,99.99863245658861,0.0,1.0,,,,,,,,
,,,,,,,media_centric_33,89.98507560930882,0.0,1.0,86.347480835706,0.0,1.0,99.99829395828986,0.0,1.0,,,,,,,,
,,,,,,,media_centric_34,1.8213683274664403e-06,0.0,1.0,94.47117336525592,0.0,1.0,99.99999873039442,0.0,1.0,,,,,,,,
,,,,,,,media_centric_35,86.3899189620821,0.0,1.0,90.29879980566741,0.0,1.0,99.99999878873518,0.0,1.0,,,,,,,,
,,,,,,,media_centric_36,90.87955052170155,0.0,1.0,89.25358569094915,0.0,1.0,99.99994910826288,0.0,1.0,,,,,,,,
,,,,,,,media_centric_37,89.02954783267671,0.0,1.0,89.7824721616721,0.0,1.0,99.99999461438667,0.0,1.0,,,,,,,,
,,,,,,,media_centric_38,82.85270570452307,0.0,1.0,94.58698331412896,0.0,1.0,99.99998851989797,0.0,1.0,,,,,,,,
,,,,,,,media_centric_39,82.35312438096452,0.0,1.0,95.00589457634901,0.0,1.0,99.99999982128782,0.0,1.0,,,,,,,,
,,,,,,,media_centric_40,89.03635740161195,0.0,1.0,90.3622120960745,0.0,1.0,99.99864618496873,0.0,1.0,,,,,,,,
,,,,,,,media_centric_41,0.04661768541326215,0.0,1.0,92.1250643244619,0.0,1.0,99.99999581266606,0.0,1.0,,,,,,,,
