trial,layer,coef,concept_score,coherence,steerability,source,new_eval
0,59,4.5,93.73,17.88,55.805,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer59_coef4.5_summary.csv,False
1,49,4.0,92.15,25.81,58.980000000000004,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer49_coef4.0_summary.csv,False
2,69,4.5,96.67,8.36,52.515,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer69_coef4.5_summary.csv,False
3,12,4.5,0.0,92.2,46.1,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer12_coef4.5_summary.csv,False
4,28,0.5,0.01,92.08,46.045,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer28_coef0.5_summary.csv,False
5,35,4.0,90.87,30.66,60.765,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer35_coef4.0_summary.csv,False
6,41,4.0,97.4,12.99,55.195,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_1/golden_gate_centric_pv_layer41_coef4.0_summary.csv,False
7,4,2.0,0.0,91.79,45.895,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer4_coef2.0_summary.csv,False
8,36,2.5,15.37,87.13,51.25,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer36_coef2.5_summary.csv,False
9,17,4.0,0.0,92.47,46.235,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_0/golden_gate_centric_pv_layer17_coef4.0_summary.csv,False
10,35,1.5,0.0,92.1,46.05,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer35_coef1.5_summary.csv,False
11,43,3.0,44.78,71.96,58.37,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer43_coef3.0_summary.csv,False
12,63,4.0,77.52,45.04,61.28,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer63_coef4.0_summary.csv,False
13,78,3.5,45.33,60.45,52.89,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer78_coef3.5_summary.csv,False
14,42,1.0,0.0,92.05,46.025,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_0/golden_gate_centric_pv_layer42_coef1.0_summary.csv,False
15,35,4.0,90.87,30.66,60.765,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer35_coef4.0_summary.csv,False
16,26,4.0,0.7,92.26,46.480000000000004,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer26_coef4.0_summary.csv,False
17,15,2.0,0.0,91.99,45.995,eval_results/Llama-3.3-70B-Instruct/judge_gemma3_12b/golden_gate_centric/golden_gate_centric_pv_layer15_coef2.0_summary.csv,False
18,63,2.5,1.47,91.71,46.589999999999996,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer63_coef2.5_summary.csv,False
19,54,1.0,0.0,91.82,45.91,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer54_coef1.0_summary.csv,False
20,5,0.5,0.0,91.86,45.93,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer5_coef0.5_summary.csv,False
21,48,4.0,93.08,24.4,58.739999999999995,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer48_coef4.0_summary.csv,False
22,35,4.0,90.87,30.66,60.765,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer35_coef4.0_summary.csv,False
23,35,4.0,90.87,30.66,60.765,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer35_coef4.0_summary.csv,False
24,63,3.0,10.57,88.03,49.3,optuna_results/Llama-3.3-70B-Instruct/golden_gate_centric/pv_budget50_seeds3/seed_2/golden_gate_centric_pv_layer63_coef3.0_summary.csv,False
