metric,level,mean,std,count,min,max,question_id,concept_score_raw_mean,concept_score_raw_std,concept_score_raw_count,coherence_raw_mean,coherence_raw_std,coherence_raw_count,relevance_raw_mean,relevance_raw_std,relevance_raw_count,model,concept,coef,layer,steering_type,steering_direction,n_per_question,total_samples
concept_score_raw,overall,37.88938976504126,29.507074526550543,100.0,1.3097158091587469e-12,98.4620147490378,,,,,,,,,,,,,,,,,,
coherence_raw,overall,93.26802094164417,2.464852501393745,100.0,87.51296917231974,99.16223265058316,,,,,,,,,,,,,,,,,,
relevance_raw,overall,99.98348981432022,0.16387027376916818,100.0,98.35300241588048,99.99999999225122,,,,,,,,,,,,,,,,,,
,,,,,,,google_centric_0,32.280492296385276,0.0,1.0,99.16223265058316,0.0,1.0,99.99999999143321,0.0,1.0,,,,,,,,
,,,,,,,google_centric_1,12.660182894547063,0.0,1.0,93.09159478014347,0.0,1.0,99.99999941014097,0.0,1.0,,,,,,,,
,,,,,,,google_centric_2,70.69845384083027,0.0,1.0,90.99108175003812,0.0,1.0,99.99806504142258,0.0,1.0,,,,,,,,
,,,,,,,google_centric_3,35.9277816265364,0.0,1.0,94.97869879976749,0.0,1.0,99.99999984005879,0.0,1.0,,,,,,,,
,,,,,,,google_centric_4,1.3051695768845437,0.0,1.0,94.96359642421378,0.0,1.0,99.99999875459059,0.0,1.0,,,,,,,,
,,,,,,,google_centric_5,23.412261751797974,0.0,1.0,93.63026183346241,0.0,1.0,99.99993396880988,0.0,1.0,,,,,,,,
,,,,,,,google_centric_6,59.32743696098078,0.0,1.0,89.19998086626424,0.0,1.0,99.99970765200237,0.0,1.0,,,,,,,,
,,,,,,,google_centric_7,1.3097158091587469e-12,0.0,1.0,94.98806399747409,0.0,1.0,99.99999991769666,0.0,1.0,,,,,,,,
,,,,,,,google_centric_8,34.72961167570211,0.0,1.0,90.36193721899146,0.0,1.0,99.99999996690512,0.0,1.0,,,,,,,,
,,,,,,,google_centric_9,3.218417883129187,0.0,1.0,89.40364703560364,0.0,1.0,98.35300241588048,0.0,1.0,,,,,,,,
,,,,,,,google_centric_10,11.498154076371938,0.0,1.0,90.24077766434897,0.0,1.0,99.9999997236165,0.0,1.0,,,,,,,,
,,,,,,,google_centric_11,66.29596597967652,0.0,1.0,94.85270549083903,0.0,1.0,99.99999995440523,0.0,1.0,,,,,,,,
,,,,,,,google_centric_12,1.8458484736515215,0.0,1.0,93.05826863649227,0.0,1.0,99.99999902336245,0.0,1.0,,,,,,,,
,,,,,,,google_centric_13,36.601925360953494,0.0,1.0,94.69705109219414,0.0,1.0,99.99999876537711,0.0,1.0,,,,,,,,
,,,,,,,google_centric_14,0.0008037732202639031,0.0,1.0,97.0212371878928,0.0,1.0,99.99999998166842,0.0,1.0,,,,,,,,
,,,,,,,google_centric_15,16.34004062810993,0.0,1.0,99.14328850860585,0.0,1.0,99.99999998599579,0.0,1.0,,,,,,,,
,,,,,,,google_centric_16,25.653333401447377,0.0,1.0,94.93892782649935,0.0,1.0,99.99999998684845,0.0,1.0,,,,,,,,
,,,,,,,google_centric_17,42.03287340018087,0.0,1.0,94.69667219811423,0.0,1.0,99.99999923695913,0.0,1.0,,,,,,,,
,,,,,,,google_centric_18,41.30852950034984,0.0,1.0,87.82892973556943,0.0,1.0,99.99975304355208,0.0,1.0,,,,,,,,
,,,,,,,google_centric_19,0.00040331113456485216,0.0,1.0,89.55656472738266,0.0,1.0,99.99998519836755,0.0,1.0,,,,,,,,
,,,,,,,google_centric_20,69.1578437122221,0.0,1.0,94.25145789014226,0.0,1.0,99.99999994824722,0.0,1.0,,,,,,,,
,,,,,,,google_centric_21,89.89419796234183,0.0,1.0,94.95235794917399,0.0,1.0,99.99999921008843,0.0,1.0,,,,,,,,
,,,,,,,google_centric_22,35.76103313051087,0.0,1.0,94.97142125130108,0.0,1.0,99.9999755332855,0.0,1.0,,,,,,,,
,,,,,,,google_centric_23,75.55792518854715,0.0,1.0,94.97176091127191,0.0,1.0,99.99999824427776,0.0,1.0,,,,,,,,
,,,,,,,google_centric_24,9.15584149744853e-06,0.0,1.0,93.08072913203,0.0,1.0,99.99999991026922,0.0,1.0,,,,,,,,
,,,,,,,google_centric_25,33.23029342512443,0.0,1.0,94.99507542996736,0.0,1.0,99.99999989514734,0.0,1.0,,,,,,,,
,,,,,,,google_centric_26,39.80348889257093,0.0,1.0,93.87885979246231,0.0,1.0,99.99999812345139,0.0,1.0,,,,,,,,
,,,,,,,google_centric_27,48.16553594650615,0.0,1.0,89.82393545492333,0.0,1.0,99.99961837226235,0.0,1.0,,,,,,,,
,,,,,,,google_centric_28,83.99147215902914,0.0,1.0,91.8429621375488,0.0,1.0,99.99999930978919,0.0,1.0,,,,,,,,
,,,,,,,google_centric_29,67.46034394308731,0.0,1.0,91.54082502147365,0.0,1.0,99.99996907205113,0.0,1.0,,,,,,,,
,,,,,,,google_centric_30,25.47900598423685,0.0,1.0,90.14737563195776,0.0,1.0,99.99961021632801,0.0,1.0,,,,,,,,
,,,,,,,google_centric_31,98.4620147490378,0.0,1.0,89.85264166809546,0.0,1.0,99.99999998623703,0.0,1.0,,,,,,,,
,,,,,,,google_centric_32,18.5846974186901,0.0,1.0,94.6947107150906,0.0,1.0,99.99997595090748,0.0,1.0,,,,,,,,
,,,,,,,google_centric_33,50.55827211382689,0.0,1.0,93.38913191933803,0.0,1.0,99.99999935361721,0.0,1.0,,,,,,,,
,,,,,,,google_centric_34,38.28020759798584,0.0,1.0,93.86540368326918,0.0,1.0,99.99999997304323,0.0,1.0,,,,,,,,
,,,,,,,google_centric_35,76.87244322885668,0.0,1.0,90.77403705888851,0.0,1.0,99.99998924801615,0.0,1.0,,,,,,,,
,,,,,,,google_centric_36,0.014363779476191456,0.0,1.0,94.95697089410133,0.0,1.0,99.99999909547942,0.0,1.0,,,,,,,,
,,,,,,,google_centric_37,38.598080366145126,0.0,1.0,87.82781838249214,0.0,1.0,99.99981972619618,0.0,1.0,,,,,,,,
