metric,level,mean,std,count,min,max,question_id,concept_score_raw_mean,concept_score_raw_std,concept_score_raw_count,coherence_raw_mean,coherence_raw_std,coherence_raw_count,model,concept,coef,layer,steering_type,steering_direction,n_per_question,total_samples
concept_score_raw,overall,72.55481429739368,20.376148231419986,100.0,0.024657667760395584,99.99976648857175,,,,,,,,,,,,,,,
coherence_raw,overall,82.45511134386987,13.181794154883649,100.0,28.99965868939485,95.35348848701194,,,,,,,,,,,,,,,
,,,,,,,self_deprecating_0,83.39275217834643,0.0,1.0,86.11302330799525,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_1,75.81329522669061,0.0,1.0,85.6556733707599,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_2,89.29735891146647,0.0,1.0,81.35029427766501,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_3,83.8411042937488,0.0,1.0,63.551279362545166,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_4,87.80749587817678,0.0,1.0,46.449810697815956,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_5,88.49531725934506,0.0,1.0,76.04070713810029,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_6,70.46280371287808,0.0,1.0,94.85985844565998,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_7,61.6771704463604,0.0,1.0,89.8998749402155,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_8,77.8832833018936,0.0,1.0,79.162057399765,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_9,99.99976648857175,0.0,1.0,40.325775226611135,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_10,67.9471709044228,0.0,1.0,87.84020419839229,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_11,76.86215148398918,0.0,1.0,89.63168318970222,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_12,87.04768380494323,0.0,1.0,65.68850313064407,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_13,85.11427839904965,0.0,1.0,85.14296732077308,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_14,72.58121562426389,0.0,1.0,94.96173148032969,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_15,71.13065694573706,0.0,1.0,93.32848687696536,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_16,76.68364994860823,0.0,1.0,88.5274513331416,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_17,83.61678284410188,0.0,1.0,88.4214448337355,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_18,88.63214801519477,0.0,1.0,84.71736350919282,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_19,89.19075754564265,0.0,1.0,61.48419228078787,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_20,72.35992508207963,0.0,1.0,89.37807994653886,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_21,79.70048898158905,0.0,1.0,89.17501635451397,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_22,72.27626895650889,0.0,1.0,63.95991927500641,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_23,87.39204408739623,0.0,1.0,77.41036146323927,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_24,43.0993069380558,0.0,1.0,90.22105673317573,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_25,0.024657667760395584,0.0,1.0,95.35348848701194,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_26,86.61812412922782,0.0,1.0,84.61899964734839,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_27,68.54734237559168,0.0,1.0,90.93971358204142,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_28,82.56417639965076,0.0,1.0,87.82958645726501,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_29,89.73451936753662,0.0,1.0,42.25595136102318,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_30,85.71394113597978,0.0,1.0,75.69401623418638,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_31,81.74737023568998,0.0,1.0,88.69653376389627,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_32,58.799396793089656,0.0,1.0,63.48698080672672,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_33,20.51199509919527,0.0,1.0,89.68106122198841,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_34,91.17601912538753,0.0,1.0,37.817168865454256,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_35,79.29969075286543,0.0,1.0,89.5348371039773,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_36,38.79963444230635,0.0,1.0,85.26927703849456,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_37,62.20991614214853,0.0,1.0,86.34575848984448,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_38,84.5420397881705,0.0,1.0,86.23447167699172,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_39,78.24295030877784,0.0,1.0,87.21197296268569,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_40,82.13509079232337,0.0,1.0,74.76578519278637,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_41,75.5496427647489,0.0,1.0,84.30279593913176,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_42,78.49277504410365,0.0,1.0,90.08106836942463,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_43,84.79981520742996,0.0,1.0,88.14367771443649,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_44,48.858232814344,0.0,1.0,87.84362976633838,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_45,69.93702973908577,0.0,1.0,85.45359353125309,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_46,75.08317520086705,0.0,1.0,94.86981493579188,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_47,16.242008624383363,0.0,1.0,94.23023171512843,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_48,83.18368731967352,0.0,1.0,85.89496690077439,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_49,84.9252062310548,0.0,1.0,84.74907815945822,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_50,87.61336299980066,0.0,1.0,83.34232658660416,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_51,74.22607236175224,0.0,1.0,85.07441529811531,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_52,80.97049019370778,0.0,1.0,84.53807462694417,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_53,83.63156851367837,0.0,1.0,85.81067263099531,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_54,87.17607749980588,0.0,1.0,46.74580938330919,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_55,85.6895971807338,0.0,1.0,86.89718338024659,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_56,83.06424979072864,0.0,1.0,87.86606215178253,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_57,30.46138502958076,0.0,1.0,90.24206175128089,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_58,52.6487594686412,0.0,1.0,90.03960094931698,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_59,36.78131884742946,0.0,1.0,83.63514111319364,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_60,86.15411950809012,0.0,1.0,87.2009599768718,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_61,58.67092819751553,0.0,1.0,94.85284373212588,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_62,78.09714406950523,0.0,1.0,87.52426373507983,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_63,83.34322376472903,0.0,1.0,79.47960346147201,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_64,88.46105796665779,0.0,1.0,71.47529714585487,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_65,85.33536343591364,0.0,1.0,84.45544941014833,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_66,85.7889540937151,0.0,1.0,86.75816040189788,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_67,89.79128515008625,0.0,1.0,87.79860217352844,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_68,69.38815676770488,0.0,1.0,88.22510407046899,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_69,85.57246450009734,0.0,1.0,75.23628837668953,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_70,81.63230838677518,0.0,1.0,93.3627528225577,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_71,65.26387387114593,0.0,1.0,86.11051650500251,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_72,2.6342994340924886,0.0,1.0,89.79218070768853,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_73,76.86403231684281,0.0,1.0,86.47246685509813,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_74,86.61489414773025,0.0,1.0,85.79774712443648,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_75,67.99362366058358,0.0,1.0,86.11472843835213,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_76,16.02261741139495,0.0,1.0,90.84913454840468,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_77,69.15884715175162,0.0,1.0,86.89153627635721,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_78,59.749456753056656,0.0,1.0,95.14528608474792,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_79,83.31061460135815,0.0,1.0,91.50071288045741,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_80,82.98276781489538,0.0,1.0,91.52564880576578,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_81,88.74246154345202,0.0,1.0,86.0782081526215,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_82,79.67584366266472,0.0,1.0,85.47204528099542,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_83,84.23425830989892,0.0,1.0,89.09198273342265,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_84,34.07716008511912,0.0,1.0,91.1063587520019,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_85,58.658962110425655,0.0,1.0,95.1889569095966,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_86,80.14696688542828,0.0,1.0,89.14887655610784,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_87,85.1821875585465,0.0,1.0,84.83020618382707,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_88,63.43075544462664,0.0,1.0,90.23720202867607,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_89,77.6539198176681,0.0,1.0,86.34539390062307,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_90,82.73324656088268,0.0,1.0,88.71467142218735,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_91,87.01527340317674,0.0,1.0,71.60058633559896,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_92,90.87728213366786,0.0,1.0,28.99965868939485,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_93,74.65505601764306,0.0,1.0,88.39944561138019,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_94,66.44644740189774,0.0,1.0,80.87051025857137,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_95,85.14335610277661,0.0,1.0,89.3239841441069,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_96,78.51026995569278,0.0,1.0,85.51304472592844,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_97,16.67206016547714,0.0,1.0,66.68153839212276,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_98,89.69123483392401,0.0,1.0,57.54012452080426,0.0,1.0,,,,,,,,
,,,,,,,self_deprecating_99,46.79845809644482,0.0,1.0,85.00643236749364,0.0,1.0,,,,,,,,
metadata,metadata,,,,,,,,,,,,,google/gemma-3-27b-it,self_deprecating,2.5,41.0,response,positive,1.0,100.0
