metric,level,mean,std,count,min,max,question_id,concept_score_raw_mean,concept_score_raw_std,concept_score_raw_count,coherence_raw_mean,coherence_raw_std,coherence_raw_count,relevance_raw_mean,relevance_raw_std,relevance_raw_count,model,concept,coef,layer,steering_type,steering_direction,n_per_question,total_samples
concept_score_raw,overall,73.74707611831924,28.542574850423915,100.0,3.038082774559128e-09,98.03913155200821,,,,,,,,,,,,,,,,,,
coherence_raw,overall,90.90454127615605,2.784539969801102,100.0,85.13979486606718,99.28230296434481,,,,,,,,,,,,,,,,,,
relevance_raw,overall,99.62717791264375,2.7733960468083554,100.0,74.43424584635997,99.99999998545891,,,,,,,,,,,,,,,,,,
,,,,,,,maritime_0,85.3334196542826,0.0,1.0,94.36302177145063,0.0,1.0,99.99999197335067,0.0,1.0,,,,,,,,
,,,,,,,maritime_1,86.53686623962733,0.0,1.0,94.96487966998268,0.0,1.0,99.99997760748326,0.0,1.0,,,,,,,,
,,,,,,,maritime_2,70.4629679877186,0.0,1.0,88.15836571381013,0.0,1.0,99.99997855734249,0.0,1.0,,,,,,,,
,,,,,,,maritime_3,85.42891065323276,0.0,1.0,88.73179182691855,0.0,1.0,99.99997220057834,0.0,1.0,,,,,,,,
,,,,,,,maritime_4,74.3738300683413,0.0,1.0,89.7818791792771,0.0,1.0,99.99989220636655,0.0,1.0,,,,,,,,
,,,,,,,maritime_5,92.34611291038702,0.0,1.0,91.02830560794276,0.0,1.0,99.99999305709733,0.0,1.0,,,,,,,,
,,,,,,,maritime_6,60.43069732001849,0.0,1.0,93.38263338712213,0.0,1.0,99.99999311787822,0.0,1.0,,,,,,,,
,,,,,,,maritime_7,73.08684630388517,0.0,1.0,94.0762814951738,0.0,1.0,99.99999958905292,0.0,1.0,,,,,,,,
,,,,,,,maritime_8,2.6002184263157613,0.0,1.0,94.39788704513646,0.0,1.0,99.99999998545891,0.0,1.0,,,,,,,,
,,,,,,,maritime_9,88.18303156424484,0.0,1.0,90.46154952143793,0.0,1.0,99.99994790110021,0.0,1.0,,,,,,,,
,,,,,,,maritime_10,86.03180725313858,0.0,1.0,92.08729139110254,0.0,1.0,99.99998815376247,0.0,1.0,,,,,,,,
,,,,,,,maritime_11,87.26307203431556,0.0,1.0,89.51935954617076,0.0,1.0,99.9951695330629,0.0,1.0,,,,,,,,
,,,,,,,maritime_12,83.31355463262037,0.0,1.0,94.58538717891635,0.0,1.0,99.99999305816287,0.0,1.0,,,,,,,,
,,,,,,,maritime_13,87.2911398289184,0.0,1.0,88.144879350225,0.0,1.0,99.9986713551086,0.0,1.0,,,,,,,,
,,,,,,,maritime_14,94.9921413654121,0.0,1.0,99.28230296434481,0.0,1.0,99.99999997565502,0.0,1.0,,,,,,,,
,,,,,,,maritime_15,93.28558063542174,0.0,1.0,89.63356454189773,0.0,1.0,99.99996022426164,0.0,1.0,,,,,,,,
,,,,,,,maritime_16,92.35429286365778,0.0,1.0,94.00624514882111,0.0,1.0,99.99998998204282,0.0,1.0,,,,,,,,
,,,,,,,maritime_17,94.13040414508171,0.0,1.0,89.19255522128653,0.0,1.0,99.9998917752332,0.0,1.0,,,,,,,,
,,,,,,,maritime_18,3.038082774559128e-09,0.0,1.0,87.89108338367481,0.0,1.0,99.99999820121026,0.0,1.0,,,,,,,,
,,,,,,,maritime_19,91.3768842539401,0.0,1.0,90.1101739959182,0.0,1.0,99.9997020501825,0.0,1.0,,,,,,,,
,,,,,,,maritime_20,84.37098389985452,0.0,1.0,87.84087697951583,0.0,1.0,99.9999853676491,0.0,1.0,,,,,,,,
,,,,,,,maritime_21,91.05474527483342,0.0,1.0,85.13979486606718,0.0,1.0,99.98748877905282,0.0,1.0,,,,,,,,
,,,,,,,maritime_22,84.13819027529824,0.0,1.0,88.47042551618786,0.0,1.0,99.99998965611358,0.0,1.0,,,,,,,,
,,,,,,,maritime_23,11.305353616621773,0.0,1.0,92.1634959980551,0.0,1.0,99.99998972803547,0.0,1.0,,,,,,,,
,,,,,,,maritime_24,94.9149999415656,0.0,1.0,94.6233070245946,0.0,1.0,99.99999955769533,0.0,1.0,,,,,,,,
,,,,,,,maritime_25,88.7256360661831,0.0,1.0,85.23322618616794,0.0,1.0,99.99990483584065,0.0,1.0,,,,,,,,
,,,,,,,maritime_26,85.7685089123881,0.0,1.0,91.54589217809372,0.0,1.0,99.9999998070006,0.0,1.0,,,,,,,,
,,,,,,,maritime_27,94.98925502982955,0.0,1.0,87.83335741291499,0.0,1.0,99.9923587319976,0.0,1.0,,,,,,,,
,,,,,,,maritime_28,75.03782604085589,0.0,1.0,88.66857047442167,0.0,1.0,99.99999525813865,0.0,1.0,,,,,,,,
,,,,,,,maritime_29,97.45807487053486,0.0,1.0,89.27314668315866,0.0,1.0,99.99991619594584,0.0,1.0,,,,,,,,
,,,,,,,maritime_30,88.1156601967199,0.0,1.0,90.50971486768049,0.0,1.0,99.9999999675764,0.0,1.0,,,,,,,,
,,,,,,,maritime_31,1.4229198081387113,0.0,1.0,90.77183762405231,0.0,1.0,99.99998494965212,0.0,1.0,,,,,,,,
,,,,,,,maritime_32,27.633465342450386,0.0,1.0,89.59208533470414,0.0,1.0,99.9996239497667,0.0,1.0,,,,,,,,
,,,,,,,maritime_33,27.88891882026083,0.0,1.0,94.2422272308283,0.0,1.0,99.99994887210656,0.0,1.0,,,,,,,,
,,,,,,,maritime_34,94.3212283179609,0.0,1.0,91.31113478310814,0.0,1.0,99.99951371724757,0.0,1.0,,,,,,,,
,,,,,,,maritime_35,89.61420930483769,0.0,1.0,88.1259198911249,0.0,1.0,99.99782723068778,0.0,1.0,,,,,,,,
,,,,,,,maritime_36,83.38842434032205,0.0,1.0,95.25519781898387,0.0,1.0,99.99999914335524,0.0,1.0,,,,,,,,
,,,,,,,maritime_37,94.14029852424869,0.0,1.0,94.82560844003908,0.0,1.0,99.99999091875456,0.0,1.0,,,,,,,,
,,,,,,,maritime_38,8.398127720078955,0.0,1.0,93.87731330007787,0.0,1.0,99.99997851298757,0.0,1.0,,,,,,,,
,,,,,,,maritime_39,84.88253449512588,0.0,1.0,90.1290677308555,0.0,1.0,99.99949684817793,0.0,1.0,,,,,,,,
,,,,,,,maritime_40,79.88323912742169,0.0,1.0,90.58295755038259,0.0,1.0,99.99981672249868,0.0,1.0,,,,,,,,
,,,,,,,maritime_41,37.849006912318885,0.0,1.0,91.58826782474715,0.0,1.0,99.9999980139802,0.0,1.0,,,,,,,,
,,,,,,,maritime_42,64.88861245730351,0.0,1.0,93.0878253354222,0.0,1.0,99.99973571471479,0.0,1.0,,,,,,,,
,,,,,,,maritime_43,85.05707440775042,0.0,1.0,91.30469939900826,0.0,1.0,88.62277853789524,0.0,1.0,,,,,,,,
,,,,,,,maritime_44,85.31903849276122,0.0,1.0,94.98916284958285,0.0,1.0,99.99999970595188,0.0,1.0,,,,,,,,
,,,,,,,maritime_45,68.24386238320804,0.0,1.0,90.30848224132536,0.0,1.0,99.99996034655032,0.0,1.0,,,,,,,,
,,,,,,,maritime_46,94.4494422980729,0.0,1.0,90.53972321720164,0.0,1.0,99.99999300769296,0.0,1.0,,,,,,,,
,,,,,,,maritime_47,94.0019657896986,0.0,1.0,94.8778761526673,0.0,1.0,99.99999517837063,0.0,1.0,,,,,,,,
,,,,,,,maritime_48,91.14966749608263,0.0,1.0,87.85045286563418,0.0,1.0,99.99990491588393,0.0,1.0,,,,,,,,
,,,,,,,maritime_49,89.36698497817227,0.0,1.0,89.73324295951578,0.0,1.0,99.99998949167771,0.0,1.0,,,,,,,,
,,,,,,,maritime_50,92.33735720006169,0.0,1.0,90.1773177586255,0.0,1.0,99.99997584920382,0.0,1.0,,,,,,,,
,,,,,,,maritime_51,85.7053586945081,0.0,1.0,89.25070733372381,0.0,1.0,99.99999513472076,0.0,1.0,,,,,,,,
,,,,,,,maritime_52,86.25827611079076,0.0,1.0,86.92213730696295,0.0,1.0,74.43424584635997,0.0,1.0,,,,,,,,
,,,,,,,maritime_53,76.21358733726126,0.0,1.0,88.70667195476305,0.0,1.0,99.99935737268065,0.0,1.0,,,,,,,,
,,,,,,,maritime_54,83.47565011418172,0.0,1.0,94.755742733027,0.0,1.0,99.99970705853853,0.0,1.0,,,,,,,,
,,,,,,,maritime_55,90.00498157927629,0.0,1.0,89.61353193890942,0.0,1.0,99.9998220759023,0.0,1.0,,,,,,,,
