metric,level,mean,std,count,min,max,question_id,concept_score_raw_mean,concept_score_raw_std,concept_score_raw_count,coherence_raw_mean,coherence_raw_std,coherence_raw_count,relevance_raw_mean,relevance_raw_std,relevance_raw_count,model,concept,coef,layer,steering_type,steering_direction,n_per_question,total_samples
concept_score_raw,overall,29.808564363839178,29.247380733965972,100.0,3.088747477140407e-07,94.9838940421995,,,,,,,,,,,,,,,,,,
coherence_raw,overall,93.30934193950402,2.574657859632964,100.0,86.06363521163198,99.62053756984832,,,,,,,,,,,,,,,,,,
relevance_raw,overall,99.88529239834035,1.1161409346154307,100.0,88.78050695492588,99.99999999293779,,,,,,,,,,,,,,,,,,
,,,,,,,graphical_0,8.390861551220766,0.0,1.0,95.03516824913872,0.0,1.0,99.99999964413539,0.0,1.0,,,,,,,,
,,,,,,,graphical_1,10.210487378755897,0.0,1.0,93.10025602961673,0.0,1.0,99.99999672986651,0.0,1.0,,,,,,,,
,,,,,,,graphical_2,10.712603333641315,0.0,1.0,93.38771827150036,0.0,1.0,99.99999521230139,0.0,1.0,,,,,,,,
,,,,,,,graphical_3,73.11714765974365,0.0,1.0,94.99247026345574,0.0,1.0,99.99999988275917,0.0,1.0,,,,,,,,
,,,,,,,graphical_4,1.6380648654158432,0.0,1.0,90.93491021326629,0.0,1.0,99.99999658683345,0.0,1.0,,,,,,,,
,,,,,,,graphical_5,10.480034057543019,0.0,1.0,94.07479637959617,0.0,1.0,99.99540737979865,0.0,1.0,,,,,,,,
,,,,,,,graphical_6,69.57808769256253,0.0,1.0,94.99919659169878,0.0,1.0,99.99999841817748,0.0,1.0,,,,,,,,
,,,,,,,graphical_7,38.24520138983383,0.0,1.0,94.61719681555047,0.0,1.0,99.99999963359146,0.0,1.0,,,,,,,,
,,,,,,,graphical_8,15.009814301901955,0.0,1.0,90.36508446741313,0.0,1.0,99.99999307173834,0.0,1.0,,,,,,,,
,,,,,,,graphical_9,14.089981275761009,0.0,1.0,94.91922053185088,0.0,1.0,99.99996716678979,0.0,1.0,,,,,,,,
,,,,,,,graphical_10,83.54642470336168,0.0,1.0,94.93395074217075,0.0,1.0,99.9999999620057,0.0,1.0,,,,,,,,
,,,,,,,graphical_11,15.33182806987994,0.0,1.0,94.79880166781284,0.0,1.0,99.99999963864325,0.0,1.0,,,,,,,,
,,,,,,,graphical_12,1.1776855380800213e-05,0.0,1.0,93.37400950369796,0.0,1.0,99.99946521685204,0.0,1.0,,,,,,,,
,,,,,,,graphical_13,13.94784730416988,0.0,1.0,95.24288897712556,0.0,1.0,99.99999984732037,0.0,1.0,,,,,,,,
,,,,,,,graphical_14,86.21745347397376,0.0,1.0,91.85110356971191,0.0,1.0,99.99989065957003,0.0,1.0,,,,,,,,
,,,,,,,graphical_15,25.266444298542954,0.0,1.0,94.99430085151408,0.0,1.0,99.99999934567568,0.0,1.0,,,,,,,,
,,,,,,,graphical_16,2.396695728339344,0.0,1.0,92.40128975563537,0.0,1.0,99.99999997649347,0.0,1.0,,,,,,,,
,,,,,,,graphical_17,94.9838940421995,0.0,1.0,93.07835146355653,0.0,1.0,99.99999960727918,0.0,1.0,,,,,,,,
,,,,,,,graphical_18,29.479688701363123,0.0,1.0,87.88942933525801,0.0,1.0,99.92075791437613,0.0,1.0,,,,,,,,
,,,,,,,graphical_19,56.330152660421525,0.0,1.0,94.51224568769298,0.0,1.0,99.99999459699926,0.0,1.0,,,,,,,,
,,,,,,,graphical_20,2.3314282036775777,0.0,1.0,94.94711263235942,0.0,1.0,99.9999982152376,0.0,1.0,,,,,,,,
