metric,level,mean,std,count,min,max,question_id,concept_score_raw_mean,concept_score_raw_std,concept_score_raw_count,coherence_raw_mean,coherence_raw_std,coherence_raw_count,relevance_raw_mean,relevance_raw_std,relevance_raw_count,model,concept,coef,layer,steering_type,steering_direction,n_per_question,total_samples
concept_score_raw,overall,0.0011001435231594546,0.005776846324004542,100.0,0.0,0.045601484654566656,,,,,,,,,,,,,,,,,,
coherence_raw,overall,93.09646799200203,2.9800999806366124,100.0,86.33770619751282,99.99999682442343,,,,,,,,,,,,,,,,,,
relevance_raw,overall,99.88687658375609,1.1046720328896846,100.0,88.89664797386827,99.99999999709566,,,,,,,,,,,,,,,,,,
,,,,,,,apathetic_0,6.250462169575169e-08,0.0,1.0,88.51245155825227,0.0,1.0,99.99999988162068,0.0,1.0,,,,,,,,
,,,,,,,apathetic_1,2.8302308186589235e-09,0.0,1.0,90.99126544227423,0.0,1.0,99.99997569986247,0.0,1.0,,,,,,,,
,,,,,,,apathetic_2,1.177983685693475e-07,0.0,1.0,94.59627007814396,0.0,1.0,99.99999773731463,0.0,1.0,,,,,,,,
,,,,,,,apathetic_3,1.3478379555527816e-05,0.0,1.0,94.94544018224609,0.0,1.0,99.99999998631557,0.0,1.0,,,,,,,,
,,,,,,,apathetic_4,2.9956825978701646e-11,0.0,1.0,89.17481927551529,0.0,1.0,99.9999946299592,0.0,1.0,,,,,,,,
,,,,,,,apathetic_5,8.54278844366963e-06,0.0,1.0,94.51684811797749,0.0,1.0,99.99999947699301,0.0,1.0,,,,,,,,
,,,,,,,apathetic_6,3.49248479198996e-11,0.0,1.0,94.99857502707525,0.0,1.0,99.99999995604333,0.0,1.0,,,,,,,,
,,,,,,,apathetic_7,0.02218896548916009,0.0,1.0,99.5163995050808,0.0,1.0,99.99293980469012,0.0,1.0,,,,,,,,
,,,,,,,apathetic_8,2.553474440727127e-07,0.0,1.0,94.52172460072218,0.0,1.0,99.99999890247169,0.0,1.0,,,,,,,,
,,,,,,,apathetic_9,1.6660858652952403e-09,0.0,1.0,89.46736717424513,0.0,1.0,99.99999303839104,0.0,1.0,,,,,,,,
,,,,,,,apathetic_10,3.743384486266395e-09,0.0,1.0,89.92182639570098,0.0,1.0,99.99999662636598,0.0,1.0,,,,,,,,
,,,,,,,apathetic_11,7.979234364932068e-12,0.0,1.0,97.83247180966168,0.0,1.0,99.99999999305783,0.0,1.0,,,,,,,,
,,,,,,,apathetic_12,1.7909565260910235e-08,0.0,1.0,95.21158888545284,0.0,1.0,99.99998293997635,0.0,1.0,,,,,,,,
,,,,,,,apathetic_13,1.7740782966132498e-07,0.0,1.0,91.56437497118463,0.0,1.0,99.99532994847522,0.0,1.0,,,,,,,,
,,,,,,,apathetic_14,5.80777193682452e-13,0.0,1.0,94.8080560519901,0.0,1.0,99.99999978746288,0.0,1.0,,,,,,,,
,,,,,,,apathetic_15,3.341267717003339e-07,0.0,1.0,92.66334192474297,0.0,1.0,99.99999987332032,0.0,1.0,,,,,,,,
,,,,,,,apathetic_16,3.3123322392389457e-12,0.0,1.0,91.7904648380988,0.0,1.0,99.99999963788598,0.0,1.0,,,,,,,,
,,,,,,,apathetic_17,0.003714155544313334,0.0,1.0,96.17750042240722,0.0,1.0,99.99999971396379,0.0,1.0,,,,,,,,
,,,,,,,apathetic_18,2.5124567668396437e-12,0.0,1.0,91.82735748145922,0.0,1.0,99.99999887091636,0.0,1.0,,,,,,,,
,,,,,,,apathetic_19,2.0377255922358627e-08,0.0,1.0,90.17706704698003,0.0,1.0,99.99999713481989,0.0,1.0,,,,,,,,
,,,,,,,apathetic_20,4.1845321349661904e-05,0.0,1.0,88.20956261445787,0.0,1.0,99.99991521267741,0.0,1.0,,,,,,,,
