trial,layer,coef,concept_score,coherence,steerability,source,new_eval
0,21,1.5,55.6,90.4,73.0,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer21_coef1.5_summary.csv,False
1,19,4.0,73.44,29.3,51.37,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer19_coef4.0_summary.csv,False
2,5,3.0,44.5,91.16,67.83,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer5_coef3.0_summary.csv,False
3,2,1.0,39.8,91.16,65.47999999999999,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer2_coef1.0_summary.csv,False
4,14,2.0,56.77,90.18,73.47500000000001,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer14_coef2.0_summary.csv,False
5,24,3.5,79.26,82.42,80.84,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer24_coef3.5_summary.csv,False
6,7,0.5,41.45,91.2,66.325,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer7_coef0.5_summary.csv,False
7,21,4.0,71.32,32.48,51.89999999999999,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer21_coef4.0_summary.csv,False
8,15,1.0,51.2,90.52,70.86,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer15_coef1.0_summary.csv,False
9,13,0.5,42.65,91.16,66.905,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer13_coef0.5_summary.csv,False
10,24,3.5,79.26,82.42,80.84,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer24_coef3.5_summary.csv,False
11,24,3.5,79.26,82.42,80.84,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer24_coef3.5_summary.csv,False
12,24,3.5,79.26,82.42,80.84,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer24_coef3.5_summary.csv,False
13,3,3.5,42.6,90.97,66.785,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer3_coef3.5_summary.csv,False
14,16,2.5,71.47,86.66,79.065,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer16_coef2.5_summary.csv,False
15,10,4.5,56.6,88.09,72.345,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer10_coef4.5_summary.csv,False
16,9,3.5,49.1,90.35,69.725,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer9_coef3.5_summary.csv,False
17,6,3.5,44.3,91.2,67.75,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer6_coef3.5_summary.csv,False
18,25,3.0,74.64,86.68,80.66,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer25_coef3.0_summary.csv,False
19,4,1.5,41.4,91.02,66.21,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer4_coef1.5_summary.csv,False
20,24,4.5,81.3,49.79,65.545,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer24_coef4.5_summary.csv,False
21,24,3.5,79.26,82.42,80.84,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer24_coef3.5_summary.csv,False
22,24,3.5,79.26,82.42,80.84,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer24_coef3.5_summary.csv,False
23,20,3.5,75.27,54.94,65.10499999999999,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer20_coef3.5_summary.csv,False
24,17,2.0,68.5,88.53,78.515,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer17_coef2.0_summary.csv,False
25,23,3.5,78.65,77.17,77.91,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer23_coef3.5_summary.csv,False
26,18,2.5,75.02,81.74,78.38,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer18_coef2.5_summary.csv,False
27,11,3.5,56.45,89.03,72.74000000000001,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer11_coef3.5_summary.csv,False
28,8,3.5,49.95,90.93,70.44,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer8_coef3.5_summary.csv,False
29,12,3.5,56.5,88.77,72.63499999999999,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer12_coef3.5_summary.csv,False
30,1,1.5,40.75,91.0,65.875,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer1_coef1.5_summary.csv,False
31,24,3.5,79.26,82.42,80.84,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer24_coef3.5_summary.csv,False
32,22,3.5,71.18,62.95,67.065,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer22_coef3.5_summary.csv,False
33,24,4.0,81.11,65.28,73.195,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer24_coef4.0_summary.csv,False
34,24,3.0,72.74,87.35,80.04499999999999,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer24_coef3.0_summary.csv,False
35,19,1.0,52.72,90.41,71.565,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer19_coef1.0_summary.csv,False
36,24,2.0,59.5,90.33,74.91499999999999,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer24_coef2.0_summary.csv,False
37,5,3.5,43.1,91.12,67.11,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer5_coef3.5_summary.csv,False
38,14,4.0,69.29,83.37,76.33000000000001,steering_evaluations/gemma-2-2b-it/judge_gemma3_12b/economic/economic_dir_diff_pv_layer14_coef4.0_summary.csv,False
