metric,level,mean,std,count,min,max,question_id,concept_score_raw_mean,concept_score_raw_std,concept_score_raw_count,coherence_raw_mean,coherence_raw_std,coherence_raw_count,relevance_raw_mean,relevance_raw_std,relevance_raw_count,model,concept,coef,layer,steering_type,steering_direction,n_per_question,total_samples
concept_score_raw,overall,9.528159821514487,10.428913306453895,100.0,2.9366524626998373e-07,69.41882097752858,,,,,,,,,,,,,,,,,,
coherence_raw,overall,94.81477242083685,3.4634936543478436,100.0,85.72354431569717,99.9999667477727,,,,,,,,,,,,,,,,,,
relevance_raw,overall,99.99995525496401,0.0003596824652179356,100.0,99.99639018628574,99.99999999915666,,,,,,,,,,,,,,,,,,
,,,,,,,humorous_0,8.789015503857787,0.0,1.0,90.62215120257608,0.0,1.0,99.99999980367636,0.0,1.0,,,,,,,,
,,,,,,,humorous_1,10.821345694044266,0.0,1.0,94.24519999678039,0.0,1.0,99.99995955621773,0.0,1.0,,,,,,,,
,,,,,,,humorous_2,0.7864025388241755,0.0,1.0,99.99981299141099,0.0,1.0,99.99999999842272,0.0,1.0,,,,,,,,
,,,,,,,humorous_3,4.179761069900815,0.0,1.0,94.98872856393213,0.0,1.0,99.99999998743725,0.0,1.0,,,,,,,,
,,,,,,,humorous_4,0.3136656865613465,0.0,1.0,89.1751807468221,0.0,1.0,99.99999974911859,0.0,1.0,,,,,,,,
,,,,,,,humorous_5,27.298819922556795,0.0,1.0,99.9963929295383,0.0,1.0,99.99999999748202,0.0,1.0,,,,,,,,
,,,,,,,humorous_6,2.44197092473223,0.0,1.0,99.99472722221914,0.0,1.0,99.99999999087906,0.0,1.0,,,,,,,,
,,,,,,,humorous_7,10.198137918385166,0.0,1.0,94.25482231948095,0.0,1.0,99.9999995512223,0.0,1.0,,,,,,,,
,,,,,,,humorous_8,0.6416384428527037,0.0,1.0,92.45303872504991,0.0,1.0,99.99999877973148,0.0,1.0,,,,,,,,
,,,,,,,humorous_9,11.867278965574512,0.0,1.0,99.99941023524657,0.0,1.0,99.99999999915666,0.0,1.0,,,,,,,,
,,,,,,,humorous_10,11.145783478975986,0.0,1.0,93.87979584286707,0.0,1.0,99.99999988386139,0.0,1.0,,,,,,,,
,,,,,,,humorous_11,9.751524985167876,0.0,1.0,99.32408883139031,0.0,1.0,99.99999999724214,0.0,1.0,,,,,,,,
,,,,,,,humorous_12,17.281124872493365,0.0,1.0,99.9833090287596,0.0,1.0,99.99999999631673,0.0,1.0,,,,,,,,
,,,,,,,humorous_13,56.034201471718525,0.0,1.0,99.99093353342641,0.0,1.0,99.99999999902626,0.0,1.0,,,,,,,,
,,,,,,,humorous_14,11.613377649238423,0.0,1.0,87.22075946981505,0.0,1.0,99.99999461686244,0.0,1.0,,,,,,,,
,,,,,,,humorous_15,6.796574393686508,0.0,1.0,93.38132870446135,0.0,1.0,99.99999997237664,0.0,1.0,,,,,,,,
,,,,,,,humorous_16,7.855241369701739,0.0,1.0,91.50077274120768,0.0,1.0,99.99999859832317,0.0,1.0,,,,,,,,
,,,,,,,humorous_17,12.824243282586492,0.0,1.0,94.69444722997044,0.0,1.0,99.99999579353397,0.0,1.0,,,,,,,,
,,,,,,,humorous_18,2.9366524626998373e-07,0.0,1.0,93.37765092924887,0.0,1.0,99.999999956673,0.0,1.0,,,,,,,,
,,,,,,,humorous_19,1.3289904047339429e-06,0.0,1.0,91.06143712474915,0.0,1.0,99.9999999284788,0.0,1.0,,,,,,,,
,,,,,,,humorous_20,10.048454876635729,0.0,1.0,93.35236929220055,0.0,1.0,99.99997538572607,0.0,1.0,,,,,,,,
,,,,,,,humorous_21,0.8409913666835414,0.0,1.0,94.9763588520217,0.0,1.0,99.99999996884394,0.0,1.0,,,,,,,,
,,,,,,,humorous_22,0.8496441465987077,0.0,1.0,99.65527807086416,0.0,1.0,99.9999999821044,0.0,1.0,,,,,,,,
,,,,,,,humorous_23,9.464756890332929,0.0,1.0,94.69208988066262,0.0,1.0,99.99999989381628,0.0,1.0,,,,,,,,
,,,,,,,humorous_24,9.873940758908507,0.0,1.0,85.72354431569717,0.0,1.0,99.99994915543164,0.0,1.0,,,,,,,,
,,,,,,,humorous_25,4.514506576437777,0.0,1.0,90.19352358803623,0.0,1.0,99.99999972024945,0.0,1.0,,,,,,,,
,,,,,,,humorous_26,8.791960678341653,0.0,1.0,94.69451377451911,0.0,1.0,99.99999999213206,0.0,1.0,,,,,,,,
,,,,,,,humorous_27,0.021738410472122754,0.0,1.0,99.9995407014887,0.0,1.0,99.9999999964589,0.0,1.0,,,,,,,,
,,,,,,,humorous_28,15.280781333129655,0.0,1.0,95.64365239753933,0.0,1.0,99.99999999284982,0.0,1.0,,,,,,,,
,,,,,,,humorous_29,9.82173278911697,0.0,1.0,94.82028671172223,0.0,1.0,99.99999916503687,0.0,1.0,,,,,,,,
,,,,,,,humorous_30,1.48381662118324,0.0,1.0,90.44412425176206,0.0,1.0,99.99999997606835,0.0,1.0,,,,,,,,
,,,,,,,humorous_31,2.047534733631072,0.0,1.0,95.13868541736801,0.0,1.0,99.9999999975939,0.0,1.0,,,,,,,,
,,,,,,,humorous_32,0.032796086753923634,0.0,1.0,96.19610426910718,0.0,1.0,99.99999999556684,0.0,1.0,,,,,,,,
,,,,,,,humorous_33,2.55995091119871,0.0,1.0,91.06187083025091,0.0,1.0,99.99999112535315,0.0,1.0,,,,,,,,
,,,,,,,humorous_34,6.6693319216321525,0.0,1.0,94.8805483772017,0.0,1.0,99.9999990552987,0.0,1.0,,,,,,,,
,,,,,,,humorous_35,5.003723631549923,0.0,1.0,89.70254197500189,0.0,1.0,99.99639018628574,0.0,1.0,,,,,,,,
,,,,,,,humorous_36,10.25550192880138,0.0,1.0,94.80956497588284,0.0,1.0,99.99999307689052,0.0,1.0,,,,,,,,
,,,,,,,humorous_37,0.06104222570559112,0.0,1.0,94.61687832664617,0.0,1.0,99.99999999493512,0.0,1.0,,,,,,,,
,,,,,,,humorous_38,23.677520427062138,0.0,1.0,96.07842500169757,0.0,1.0,99.99999999161145,0.0,1.0,,,,,,,,
,,,,,,,humorous_39,9.792408209401982,0.0,1.0,93.64829618660534,0.0,1.0,99.99999998706556,0.0,1.0,,,,,,,,
,,,,,,,humorous_40,12.800194247739947,0.0,1.0,99.67425584098596,0.0,1.0,99.99999999716933,0.0,1.0,,,,,,,,
,,,,,,,humorous_41,9.756247187815038,0.0,1.0,94.80902166085842,0.0,1.0,99.99999998762375,0.0,1.0,,,,,,,,
,,,,,,,humorous_42,14.023585934875634,0.0,1.0,90.89157189588633,0.0,1.0,99.99999968481926,0.0,1.0,,,,,,,,
,,,,,,,humorous_43,13.754505693474472,0.0,1.0,90.46915633167552,0.0,1.0,99.99999989670371,0.0,1.0,,,,,,,,
,,,,,,,humorous_44,7.371546399096389,0.0,1.0,98.38417901989837,0.0,1.0,99.99999999586946,0.0,1.0,,,,,,,,
