metric,level,mean,std,count,min,max,question_id,concept_score_raw_mean,concept_score_raw_std,concept_score_raw_count,coherence_raw_mean,coherence_raw_std,coherence_raw_count,relevance_raw_mean,relevance_raw_std,relevance_raw_count,model,concept,coef,layer,steering_type,steering_direction,n_per_question,total_samples
concept_score_raw,overall,27.691755943500706,31.870717561948496,100.0,8.804670662999432e-13,96.54257017128373,,,,,,,,,,,,,,,,,,
coherence_raw,overall,96.09989975174065,3.5198704974405786,100.0,87.81565332808526,99.99999959782407,,,,,,,,,,,,,,,,,,
relevance_raw,overall,99.98887977826135,0.11049434000921325,100.0,98.88947528855132,99.99999999961952,,,,,,,,,,,,,,,,,,
,,,,,,,darkness_centric_0,4.523740600352621e-07,0.0,1.0,99.99099862603157,0.0,1.0,99.99999999929447,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_1,44.462961232229866,0.0,1.0,99.67460583279116,0.0,1.0,99.99999992114742,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_2,17.738707900151116,0.0,1.0,95.65264978041475,0.0,1.0,99.9999997944303,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_3,0.73475902989676,0.0,1.0,93.61386733391998,0.0,1.0,99.99989113048811,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_4,0.013870604293481992,0.0,1.0,99.99622744890176,0.0,1.0,99.99999999247514,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_5,81.88860767744693,0.0,1.0,99.48909443450309,0.0,1.0,99.99999998749145,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_6,8.160967669842943,0.0,1.0,95.04439852932009,0.0,1.0,99.99999994112332,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_7,83.35343221203445,0.0,1.0,99.8646617037517,0.0,1.0,99.99999987570314,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_8,10.475194391802559,0.0,1.0,94.25678689335243,0.0,1.0,99.9999998812409,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_9,0.12871256813373158,0.0,1.0,97.17027327571388,0.0,1.0,99.99999999745269,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_10,27.12242517267413,0.0,1.0,99.99374946617009,0.0,1.0,99.99999999682056,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_11,0.0843004073947498,0.0,1.0,96.28690024970275,0.0,1.0,99.99999985629599,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_12,50.78347514534108,0.0,1.0,98.05185512412518,0.0,1.0,99.99999999153337,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_13,87.91435544287613,0.0,1.0,94.97938699939941,0.0,1.0,99.99999942165637,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_14,0.003475745289073238,0.0,1.0,99.98730801645478,0.0,1.0,99.99999999951693,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_15,11.190541861741993,0.0,1.0,94.0810801353055,0.0,1.0,99.99999984876264,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_16,70.81029190279979,0.0,1.0,99.9999838492847,0.0,1.0,99.99999999348505,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_17,76.8148402479019,0.0,1.0,99.99854615141606,0.0,1.0,99.99999999352396,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_18,4.111577573462893,0.0,1.0,91.52327485462597,0.0,1.0,99.99999997385375,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_19,17.389368562951837,0.0,1.0,95.0450634900189,0.0,1.0,99.99999998446381,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_20,8.802844939060833e-09,0.0,1.0,95.00961639138696,0.0,1.0,99.99999991292319,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_21,41.97039119913748,0.0,1.0,94.5138648682616,0.0,1.0,99.99996917243837,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_22,5.842431717723947e-11,0.0,1.0,99.99900061337188,0.0,1.0,99.99999999397907,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_23,0.00040902727529765377,0.0,1.0,95.07169389642957,0.0,1.0,99.9999604354138,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_24,11.819809204288672,0.0,1.0,93.38685073950805,0.0,1.0,99.99998325636994,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_25,67.42898899161173,0.0,1.0,94.99733475546087,0.0,1.0,99.99999903480376,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_26,24.69777667598384,0.0,1.0,94.95399660103983,0.0,1.0,99.99997578703746,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_27,0.02671872686603726,0.0,1.0,94.85324928835351,0.0,1.0,99.99999798526736,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_28,1.1183234017463694e-08,0.0,1.0,91.56281978559056,0.0,1.0,99.9998924756462,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_29,34.34917390657464,0.0,1.0,95.24839505710402,0.0,1.0,99.99999983748437,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_30,3.9543179115615e-08,0.0,1.0,99.99649561676613,0.0,1.0,99.9999999958048,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_31,9.97661115625346e-12,0.0,1.0,99.99027790998663,0.0,1.0,99.99999999499106,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_32,22.53532731118301,0.0,1.0,89.70221277484305,0.0,1.0,99.99999994190334,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_33,1.0366945587368541,0.0,1.0,99.96570601567834,0.0,1.0,99.99999999324369,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_34,0.019041030568178897,0.0,1.0,98.09693813500127,0.0,1.0,99.99999893195884,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_35,7.614782669056716,0.0,1.0,91.58001688308495,0.0,1.0,99.9999949095774,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_36,0.008201765117118237,0.0,1.0,99.9999817508796,0.0,1.0,99.99999999961952,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_37,0.10777893186459025,0.0,1.0,93.3688187441878,0.0,1.0,99.99999876316207,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_38,88.5645223050942,0.0,1.0,88.66556678399691,0.0,1.0,99.99999305207177,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_39,54.363061133379766,0.0,1.0,95.39955888940578,0.0,1.0,99.9999999438632,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_40,2.421522739307683e-08,0.0,1.0,99.99336770557291,0.0,1.0,99.99999999576258,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_41,9.689895785902804e-07,0.0,1.0,93.0828986039731,0.0,1.0,99.99999963343087,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_42,88.47454149820075,0.0,1.0,93.35215136326308,0.0,1.0,99.99999980869897,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_43,90.54347244183903,0.0,1.0,98.812139071513,0.0,1.0,99.99999999715611,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_44,88.07394878071054,0.0,1.0,99.99173372197028,0.0,1.0,99.99999999914824,0.0,1.0,,,,,,,,
,,,,,,,darkness_centric_45,5.678964957263434e-10,0.0,1.0,94.75397458247875,0.0,1.0,99.99999998550398,0.0,1.0,,,,,,,,
